@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute outputs-1 {0,1,2,3}

@data
15601,'2025/11/30 17:48:56:680',62,-0.446799,0.496629,1.038582,5.623178,2.209799,1.071813,0.426847,-2.871149,1.572005,3
15602,'2025/11/30 17:48:56:694',62,-0.361369,-0.191991,2.284312,0.394009,0.92057,0.599266,0.31965,-2.815336,1.569812,3
15603,'2025/11/30 17:48:56:712',62,-0.361369,-0.191991,2.284312,0.394009,0.92057,0.599266,0.31965,-2.815336,1.569812,3
15604,'2025/11/30 17:48:56:730',62,-0.178791,-0.259232,0.784825,-1.391422,0.16039,0.04162,0.349201,-2.78888,1.549062,3
15605,'2025/11/30 17:48:56:747',62,-0.178791,-0.259232,0.784825,-1.391422,0.16039,0.04162,0.349201,-2.78888,1.549062,3
15606,'2025/11/30 17:48:56:763',62,0.023698,-0.047091,-0.011924,-0.722589,-0.764162,-0.082043,0.381745,-2.800635,1.539201,3
15607,'2025/11/30 17:48:56:781',62,0.023698,-0.047091,-0.011924,-0.722589,-0.764162,-0.082043,0.381745,-2.800635,1.539201,3
15608,'2025/11/30 17:48:56:798',62,0.128923,0.079917,-0.365092,-0.569406,-0.014481,0.20971,0.401169,-2.80911,1.529981,3
15609,'2025/11/30 17:48:56:813',62,0.128923,0.079917,-0.365092,-0.569406,-0.014481,0.20971,0.401169,-2.80911,1.529981,3
15610,'2025/11/30 17:48:56:829',62,0.003926,0.030129,-0.430346,0.363477,0.115762,0.18656,0.402231,-2.802628,1.520025,3
15611,'2025/11/30 17:48:56:845',62,0.003926,0.030129,-0.430346,0.363477,0.115762,0.18656,0.402231,-2.802628,1.520025,3
15612,'2025/11/30 17:48:56:862',62,-0.039845,-0.005107,-0.060642,0.595221,0.069027,0.008797,0.382378,-2.801441,1.524294,3
15613,'2025/11/30 17:48:56:879',62,-0.039845,-0.005107,-0.060642,0.595221,0.069027,0.008797,0.382378,-2.801441,1.524294,3
15614,'2025/11/30 17:48:56:897',62,0.003807,-0.006806,0.112226,0.445245,0.081127,0.04474,0.36781,-2.800277,1.529631,3
15615,'2025/11/30 17:48:56:913',62,0.003807,-0.006806,0.112226,0.445245,0.081127,0.04474,0.36781,-2.800277,1.529631,3
15616,'2025/11/30 17:48:56:927',62,0.075012,-0.015413,0.06427,0.366568,0.061843,0.221249,0.353588,-2.798043,1.529215,3
15617,'2025/11/30 17:48:56:944',62,0.075012,-0.015413,0.06427,0.366568,0.061843,0.221249,0.353588,-2.798043,1.529215,3
15618,'2025/11/30 17:48:56:962',62,0.067525,-0.025652,-0.082676,0.776513,-0.041829,0.291564,0.333362,-2.796225,1.526577,3
15619,'2025/11/30 17:48:56:978',62,0.067525,-0.025652,-0.082676,0.776513,-0.041829,0.291564,0.333362,-2.796225,1.526577,3
15620,'2025/11/30 17:48:56:998',62,0.03882,-0.038115,-0.261914,1.819231,-0.005984,0.288131,0.295433,-2.79879,1.530536,3
15621,'2025/11/30 17:48:57:012',62,0.03882,-0.038115,-0.261914,1.819231,-0.005984,0.288131,0.295433,-2.79879,1.530536,3
15622,'2025/11/30 17:48:57:032',62,-0.386545,-0.18576,0.001101,3.424802,-0.387081,-0.822258,0.209834,-2.809238,1.566859,3
15623,'2025/11/30 17:48:57:045',62,-0.386545,-0.18576,0.001101,3.424802,-0.387081,-0.822258,0.209834,-2.809238,1.566859,3
15624,'2025/11/30 17:48:57:062',62,-0.636061,-0.319048,0.696253,3.359758,-2.286687,-2.768498,0.108058,-2.870963,1.664818,3
15625,'2025/11/30 17:48:57:078',62,-0.636061,-0.319048,0.696253,3.359758,-2.286687,-2.768498,0.108058,-2.870963,1.664818,3
15626,'2025/11/30 17:48:57:098',62,-0.389386,-0.305374,1.440701,0.4182,-3.567786,-2.896184,0.0667,-2.970563,1.768764,3
15627,'2025/11/30 17:48:57:113',62,-0.389386,-0.305374,1.440701,0.4182,-3.567786,-2.896184,0.0667,-2.970563,1.768764,3
15628,'2025/11/30 17:48:57:128',62,-0.308768,0.042362,1.331811,-4.336828,-2.814748,-2.412506,0.148205,-3.090943,1.848884,3
15629,'2025/11/30 17:48:57:145',62,-0.308768,0.042362,1.331811,-4.336828,-2.814748,-2.412506,0.148205,-3.090943,1.848884,3
15630,'2025/11/30 17:48:57:163',62,-0.468125,0.552667,0.568909,-6.581244,-2.474855,-2.79896,0.344944,3.078284,1.945909,3
15631,'2025/11/30 17:48:57:180',62,-0.468125,0.552667,0.568909,-6.581244,-2.474855,-2.79896,0.344944,3.078284,1.945909,3
15632,'2025/11/30 17:48:57:198',62,-0.376837,1.097434,-0.039417,-7.73616,-1.679889,-2.265791,0.54681,2.962658,2.061015,3
15633,'2025/11/30 17:48:57:212',62,-0.376837,1.097434,-0.039417,-7.73616,-1.679889,-2.265791,0.54681,2.962658,2.061015,3
15634,'2025/11/30 17:48:57:231',62,-0.114292,1.796708,-0.626273,-10.052647,0.165179,-1.230177,0.834647,2.822665,2.234468,3
15635,'2025/11/30 17:48:57:247',62,-0.114292,1.796708,-0.626273,-10.052647,0.165179,-1.230177,0.834647,2.822665,2.234468,3
15636,'2025/11/30 17:48:57:262',62,0.109057,2.068519,-1.482201,-7.495295,1.946796,-1.173608,1.119667,2.593587,2.561996,3
15637,'2025/11/30 17:48:57:279',62,0.109057,2.068519,-1.482201,-7.495295,1.946796,-1.173608,1.119667,2.593587,2.561996,3
15638,'2025/11/30 17:48:57:297',62,1.193102,1.549076,-2.691323,1.558423,-0.681849,2.103613,1.20199,2.505094,2.685176,3
15639,'2025/11/30 17:48:57:313',62,1.193102,1.549076,-2.691323,1.558423,-0.681849,2.103613,1.20199,2.505094,2.685176,3
15640,'2025/11/30 17:48:57:330',62,1.184139,1.627188,-2.489912,10.188194,1.559276,7.573849,1.061992,3.020726,2.109944,3
15641,'2025/11/30 17:48:57:347',62,1.184139,1.627188,-2.489912,10.188194,1.559276,7.573849,1.061992,3.020726,2.109944,3
15642,'2025/11/30 17:48:57:361',62,-1.908774,1.597402,0.462434,10.821084,3.135793,4.755721,0.619543,-2.870485,1.764377,3
15643,'2025/11/30 17:48:57:378',62,-1.908774,1.597402,0.462434,10.821084,3.135793,4.755721,0.619543,-2.870485,1.764377,3
15644,'2025/11/30 17:48:57:396',62,-3.121418,-0.865167,4.055629,2.95674,-1.221423,-2.795587,0.432357,-2.884808,1.817038,3
15645,'2025/11/30 17:48:57:412',62,-3.121418,-0.865167,4.055629,2.95674,-1.221423,-2.795587,0.432357,-2.884808,1.817038,3
15646,'2025/11/30 17:48:57:427',62,0.424957,-0.920197,2.652983,-2.994144,-0.623152,-0.924972,0.447275,-2.964031,1.896081,3
15647,'2025/11/30 17:48:57:445',62,0.424957,-0.920197,2.652983,-2.994144,-0.623152,-0.924972,0.447275,-2.964031,1.896081,3
15648,'2025/11/30 17:48:57:461',62,-0.227454,-0.02533,1.828759,-7.179652,-1.055309,-1.533509,0.643184,-2.986946,1.900404,3
15649,'2025/11/30 17:48:57:482',62,-0.227454,-0.02533,1.828759,-7.179652,-1.055309,-1.533509,0.643184,-2.986946,1.900404,3
15650,'2025/11/30 17:48:57:497',62,-0.739139,1.109814,0.139045,-8.297595,-1.9786,-2.935915,0.920661,-3.097821,1.974714,3
15651,'2025/11/30 17:48:57:513',62,-0.739139,1.109814,0.139045,-8.297595,-1.9786,-2.935915,0.920661,-3.097821,1.974714,3
15652,'2025/11/30 17:48:57:528',62,-0.019148,2.049792,-1.487436,-6.880061,-1.205836,-2.123443,1.157773,2.979394,2.156923,3
15653,'2025/11/30 17:48:57:547',62,-0.019148,2.049792,-1.487436,-6.880061,-1.205836,-2.123443,1.157773,2.979394,2.156923,3
15654,'2025/11/30 17:48:57:563',62,1.346335,1.853838,-3.831418,4.610434,-0.572593,1.252661,1.215512,2.837294,2.265496,3
15655,'2025/11/30 17:48:57:581',62,1.346335,1.853838,-3.831418,4.610434,-0.572593,1.252661,1.215512,2.837294,2.265496,3
15656,'2025/11/30 17:48:57:594',62,0.986183,2.235408,-2.237589,12.46274,2.677534,6.718811,0.904469,-3.081409,1.889945,3
15657,'2025/11/30 17:48:57:613',62,0.986183,2.235408,-2.237589,12.46274,2.677534,6.718811,0.904469,-3.081409,1.889945,3
15658,'2025/11/30 17:48:57:631',62,-2.777037,0.749407,2.450069,8.699456,3.014712,3.630507,0.525876,-2.849806,1.722801,3
15659,'2025/11/30 17:48:57:646',62,-2.777037,0.749407,2.450069,8.699456,3.014712,3.630507,0.525876,-2.849806,1.722801,3
15660,'2025/11/30 17:48:57:664',62,-1.873538,-1.53808,4.08467,0.426379,-1.521687,-2.571877,0.389429,-2.877438,1.787514,3
15661,'2025/11/30 17:48:57:681',62,-1.873538,-1.53808,4.08467,0.426379,-1.521687,-2.571877,0.389429,-2.877438,1.787514,3
15662,'2025/11/30 17:48:57:694',62,0.42818,-0.360221,2.270198,-4.703794,-1.11371,-1.250651,0.485157,-2.948633,1.841082,3
15663,'2025/11/30 17:48:57:713',62,0.42818,-0.360221,2.270198,-4.703794,-1.11371,-1.250651,0.485157,-2.948633,1.841082,3
15664,'2025/11/30 17:48:57:728',62,-0.189497,0.533922,1.108256,-7.486191,-1.116024,-1.288585,0.67281,-2.979885,1.839873,3
15665,'2025/11/30 17:48:57:748',62,-0.189497,0.533922,1.108256,-7.486191,-1.116024,-1.288585,0.67281,-2.979885,1.839873,3
15666,'2025/11/30 17:48:57:763',62,-0.648004,1.398623,-0.058582,-8.171238,-0.212896,-2.731503,0.967506,-3.055115,1.899623,3
15667,'2025/11/30 17:48:57:781',62,-0.648004,1.398623,-0.058582,-8.171238,-0.212896,-2.731503,0.967506,-3.055115,1.899623,3
15668,'2025/11/30 17:48:57:797',62,0.867483,1.621862,-2.495019,-2.101342,-0.923841,-0.906019,1.179535,3.079027,2.05461,3
15669,'2025/11/30 17:48:57:813',62,0.867483,1.621862,-2.495019,-2.101342,-0.923841,-0.906019,1.179535,3.079027,2.05461,3
15670,'2025/11/30 17:48:57:828',62,1.906953,1.838971,-3.685545,8.168866,-0.101237,3.95925,1.079541,-3.12849,1.944022,3
15671,'2025/11/30 17:48:57:846',62,1.906953,1.838971,-3.685545,8.168866,-0.101237,3.95925,1.079541,-3.12849,1.944022,3
15672,'2025/11/30 17:48:57:862',62,0.444585,2.099544,-1.533187,11.473528,2.529323,6.873755,0.686693,-2.884858,1.692149,3
15673,'2025/11/30 17:48:57:878',62,0.444585,2.099544,-1.533187,11.473528,2.529323,6.873755,0.686693,-2.884858,1.692149,3
15674,'2025/11/30 17:48:57:894',62,-2.428888,-0.343028,3.000975,5.015759,0.190007,0.74392,0.35153,-2.79122,1.643777,3
15675,'2025/11/30 17:48:57:912',62,-2.428888,-0.343028,3.000975,5.015759,0.190007,0.74392,0.35153,-2.79122,1.643777,3
15676,'2025/11/30 17:48:57:928',62,-0.668888,-0.706719,2.598514,-1.307521,0.644623,-0.767765,0.314219,-2.794377,1.677626,3
15677,'2025/11/30 17:48:57:944',62,-0.668888,-0.706719,2.598514,-1.307521,0.644623,-0.767765,0.314219,-2.794377,1.677626,3
15678,'2025/11/30 17:48:57:962',62,0.142644,-0.243368,0.81406,-1.789724,-0.009092,-0.5503,0.370848,-2.780541,1.676173,3
15679,'2025/11/30 17:48:57:981',62,0.142644,-0.243368,0.81406,-1.789724,-0.009092,-0.5503,0.370848,-2.780541,1.676173,3
15680,'2025/11/30 17:48:57:998',62,0.401485,0.244045,-0.341516,-0.943936,-0.652698,0.049224,0.419796,-2.797053,1.670028,3
15681,'2025/11/30 17:48:58:013',62,0.401485,0.244045,-0.341516,-0.943936,-0.652698,0.049224,0.419796,-2.797053,1.670028,3
15682,'2025/11/30 17:48:58:027',62,0.146147,0.185465,-0.558586,-0.12922,0.05258,0.298471,0.436297,-2.798773,1.654205,3
15683,'2025/11/30 17:48:58:048',62,0.146147,0.185465,-0.558586,-0.12922,0.05258,0.298471,0.436297,-2.798773,1.654205,3
15684,'2025/11/30 17:48:58:064',62,0.065216,0.10243,-0.552414,1.040421,-0.084213,0.377471,0.420031,-2.794949,1.648302,3
15685,'2025/11/30 17:48:58:081',62,0.065216,0.10243,-0.552414,1.040421,-0.084213,0.377471,0.420031,-2.794949,1.648302,3
15686,'2025/11/30 17:48:58:097',62,-0.089834,-0.03549,-0.03811,1.457063,-0.10092,0.264549,0.371134,-2.802857,1.654326,3
15687,'2025/11/30 17:48:58:114',62,-0.089834,-0.03549,-0.03811,1.457063,-0.10092,0.264549,0.371134,-2.802857,1.654326,3
15688,'2025/11/30 17:48:58:131',62,-0.11055,-0.074373,0.280168,0.757107,-0.350916,0.039276,0.330862,-2.812679,1.662821,3
15689,'2025/11/30 17:48:58:147',62,-0.11055,-0.074373,0.280168,0.757107,-0.350916,0.039276,0.330862,-2.812679,1.662821,3
15690,'2025/11/30 17:48:58:163',62,-0.039648,-0.040416,0.298224,-0.085024,-0.071477,0.017055,0.32249,-2.820543,1.666014,3
15691,'2025/11/30 17:48:58:178',62,-0.039648,-0.040416,0.298224,-0.085024,-0.071477,0.017055,0.32249,-2.820543,1.666014,3
15692,'2025/11/30 17:48:58:198',62,0.067143,0.003658,0.017127,-0.162681,-0.053163,0.128719,0.327859,-2.82037,1.661793,3
15693,'2025/11/30 17:48:58:212',62,0.067143,0.003658,0.017127,-0.162681,-0.053163,0.128719,0.327859,-2.82037,1.661793,3
15694,'2025/11/30 17:48:58:231',62,0.060561,0.014992,-0.09719,0.007196,0.05816,0.25792,0.328646,-2.818468,1.653352,3
15695,'2025/11/30 17:48:58:247',62,0.060561,0.014992,-0.09719,0.007196,0.05816,0.25792,0.328646,-2.818468,1.653352,3
15696,'2025/11/30 17:48:58:263',62,-0.027769,-0.012777,-0.109417,0.176969,-0.038529,0.112843,0.324057,-2.816693,1.648744,3
15697,'2025/11/30 17:48:58:281',62,-0.027769,-0.012777,-0.109417,0.176969,-0.038529,0.112843,0.324057,-2.816693,1.648744,3
15698,'2025/11/30 17:48:58:297',62,0.000057,-0.011214,-0.149171,0.624535,-0.026015,0.091776,0.310797,-2.818721,1.650761,3
15699,'2025/11/30 17:48:58:313',62,0.000057,-0.011214,-0.149171,0.624535,-0.026015,0.091776,0.310797,-2.818721,1.650761,3
15700,'2025/11/30 17:48:58:328',62,0.108233,-0.000339,-0.193174,1.385671,0.319114,0.441541,0.276898,-2.81532,1.653717,3
15701,'2025/11/30 17:48:58:348',62,0.108233,-0.000339,-0.193174,1.385671,0.319114,0.441541,0.276898,-2.81532,1.653717,3
15702,'2025/11/30 17:48:58:362',62,0.191,0.070186,-0.47194,3.102026,0.932577,1.132391,0.208801,-2.797343,1.653081,3
15703,'2025/11/30 17:48:58:382',62,0.191,0.070186,-0.47194,3.102026,0.932577,1.132391,0.208801,-2.797343,1.653081,3
15704,'2025/11/30 17:48:58:397',62,-0.489327,0.080228,-0.173743,5.355734,0.554602,0.442935,0.052909,-2.762648,1.673723,3
15705,'2025/11/30 17:48:58:412',62,-0.489327,0.080228,-0.173743,5.355734,0.554602,0.442935,0.052909,-2.762648,1.673723,3
15706,'2025/11/30 17:48:58:432',62,-0.591256,-0.159071,0.793443,3.969441,-1.135303,-1.287434,-0.102917,-2.773517,1.746729,3
15707,'2025/11/30 17:48:58:445',62,-0.591256,-0.159071,0.793443,3.969441,-1.135303,-1.287434,-0.102917,-2.773517,1.746729,3
15708,'2025/11/30 17:48:58:462',62,-0.785429,-0.297314,1.213296,1.463246,-2.092818,-3.039994,-0.156256,-2.809643,1.83962,3
15709,'2025/11/30 17:48:58:481',62,-0.785429,-0.297314,1.213296,1.463246,-2.092818,-3.039994,-0.156256,-2.809643,1.83962,3
15710,'2025/11/30 17:48:58:498',62,0.105297,-0.012877,2.014943,-3.881079,-2.37705,-2.048414,-0.096784,-2.874343,1.92083,3
15711,'2025/11/30 17:48:58:513',62,0.105297,-0.012877,2.014943,-3.881079,-2.37705,-2.048414,-0.096784,-2.874343,1.92083,3
15712,'2025/11/30 17:48:58:527',62,-0.473671,0.568339,1.449962,-8.134663,-3.870504,-2.730428,0.13585,-2.98319,1.95137,3
15713,'2025/11/30 17:48:58:547',62,-0.473671,0.568339,1.449962,-8.134663,-3.870504,-2.730428,0.13585,-2.98319,1.95137,3
15714,'2025/11/30 17:48:58:562',62,-0.78457,1.444389,0.385896,-9.944426,-4.16504,-3.059354,0.46027,3.127395,2.035511,3
15715,'2025/11/30 17:48:58:581',62,-0.78457,1.444389,0.385896,-9.944426,-4.16504,-3.059354,0.46027,3.127395,2.035511,3
15716,'2025/11/30 17:48:58:597',62,-0.669508,1.868102,-0.142011,-11.830645,-2.76756,-2.830634,0.770851,2.928804,2.189287,3
15717,'2025/11/30 17:48:58:612',62,-0.669508,1.868102,-0.142011,-11.830645,-2.76756,-2.830634,0.770851,2.928804,2.189287,3
15718,'2025/11/30 17:48:58:632',62,-0.677426,2.832899,-0.48302,-13.701078,0.117852,-2.95468,1.146279,2.450598,2.700096,3
15719,'2025/11/30 17:48:58:648',62,-0.677426,2.832899,-0.48302,-13.701078,0.117852,-2.95468,1.146279,2.450598,2.700096,3
15720,'2025/11/30 17:48:58:663',62,1.01942,2.276121,-2.231632,-6.610911,-0.245491,-1.055183,1.22067,1.423117,-2.45867,3
15721,'2025/11/30 17:48:58:682',62,1.01942,2.276121,-2.231632,-6.610911,-0.245491,-1.055183,1.22067,1.423117,-2.45867,3
15722,'2025/11/30 17:48:58:698',62,2.586059,1.97403,-3.426195,5.933205,-2.724906,5.904012,1.290042,1.319415,-2.426077,3
15723,'2025/11/30 17:48:58:713',62,2.586059,1.97403,-3.426195,5.933205,-2.724906,5.904012,1.290042,1.319415,-2.426077,3
15724,'2025/11/30 17:48:58:731',62,1.311604,2.628752,-1.786992,9.93503,4.537385,13.684389,1.336006,-2.790519,1.685298,3
15725,'2025/11/30 17:48:58:747',62,1.311604,2.628752,-1.786992,9.93503,4.537385,13.684389,1.336006,-2.790519,1.685298,3
15726,'2025/11/30 17:48:58:763',62,-4.114633,1.391863,2.493877,3.484205,6.659333,10.141154,0.7878,-2.155157,1.259028,3
15727,'2025/11/30 17:48:58:781',62,-4.114633,1.391863,2.493877,3.484205,6.659333,10.141154,0.7878,-2.155157,1.259028,3
15728,'2025/11/30 17:48:58:797',62,-4.38484,-2.167072,2.510352,-2.652196,0.763052,-1.469796,0.705806,-1.984985,1.160524,3
15729,'2025/11/30 17:48:58:812',62,-4.38484,-2.167072,2.510352,-2.652196,0.763052,-1.469796,0.705806,-1.984985,1.160524,3
15730,'2025/11/30 17:48:58:832',62,-1.705029,-1.51513,0.504298,-2.052005,-1.130778,-4.628631,0.844457,-1.972791,1.121142,3
15731,'2025/11/30 17:48:58:847',62,-1.705029,-1.51513,0.504298,-2.052005,-1.130778,-4.628631,0.844457,-1.972791,1.121142,3
15732,'2025/11/30 17:48:58:863',62,-0.891463,0.353977,0.364366,-3.280728,-2.61805,-6.990998,1.069842,-2.048635,1.124022,3
15733,'2025/11/30 17:48:58:880',62,-0.891463,0.353977,0.364366,-3.280728,-2.61805,-6.990998,1.069842,-2.048635,1.124022,3
15734,'2025/11/30 17:48:58:898',62,-0.099909,1.665324,-0.390936,-3.801091,-2.019277,-6.749821,1.310047,-2.15457,1.161815,3
15735,'2025/11/30 17:48:58:913',62,-0.099909,1.665324,-0.390936,-3.801091,-2.019277,-6.749821,1.310047,-2.15457,1.161815,3
15736,'2025/11/30 17:48:58:932',62,1.171882,1.957366,-1.240819,-0.418547,-0.356906,-2.693989,1.497691,-2.456053,1.423369,3
15737,'2025/11/30 17:48:58:948',62,1.171882,1.957366,-1.240819,-0.418547,-0.356906,-2.693989,1.497691,-2.456053,1.423369,3
15738,'2025/11/30 17:48:58:963',62,3.086591,1.939049,-1.762589,6.919878,-0.991701,5.795148,1.368645,-2.733593,1.662161,3
15739,'2025/11/30 17:48:58:981',62,3.086591,1.939049,-1.762589,6.919878,-0.991701,5.795148,1.368645,-2.733593,1.662161,3
15740,'2025/11/30 17:48:58:998',62,1.261508,2.121432,-0.854436,9.086643,3.565572,12.689578,1.00174,-2.409887,1.349743,3
15741,'2025/11/30 17:48:59:014',62,1.261508,2.121432,-0.854436,9.086643,3.565572,12.689578,1.00174,-2.409887,1.349743,3
15742,'2025/11/30 17:48:59:031',62,-5.549906,-0.771198,3.362133,1.416528,-1.636568,-0.913675,0.671321,-2.296463,1.308586,3
15743,'2025/11/30 17:48:59:047',62,-5.549906,-0.771198,3.362133,1.416528,-1.636568,-0.913675,0.671321,-2.296463,1.308586,3
15744,'2025/11/30 17:48:59:063',62,-1.803283,-1.320735,1.425263,-3.59306,-0.328555,-6.1219,0.815625,-2.37891,1.387748,3
15745,'2025/11/30 17:48:59:082',62,-1.803283,-1.320735,1.425263,-3.59306,-0.328555,-6.1219,0.815625,-2.37891,1.387748,3
15746,'2025/11/30 17:48:59:098',62,-0.12378,0.641617,0.177587,-3.749747,-1.959673,-6.838048,1.075583,-2.56901,1.568389,3
15747,'2025/11/30 17:48:59:113',62,-0.12378,0.641617,0.177587,-3.749747,-1.959673,-6.838048,1.075583,-2.56901,1.568389,3
15748,'2025/11/30 17:48:59:129',62,0.98886,2.255635,-0.594105,-3.315477,-0.967559,-3.215642,1.242092,-2.858035,1.832237,3
15749,'2025/11/30 17:48:59:145',62,0.98886,2.255635,-0.594105,-3.315477,-0.967559,-3.215642,1.242092,-2.858035,1.832237,3
15750,'2025/11/30 17:48:59:162',62,4.69784,2.498873,-3.454512,4.406753,2.028042,10.524785,1.208688,-2.572179,1.537809,3
15751,'2025/11/30 17:48:59:180',62,4.69784,2.498873,-3.454512,4.406753,2.028042,10.524785,1.208688,-2.572179,1.537809,3
15752,'2025/11/30 17:48:59:196',62,-0.048715,3.706535,-1.033436,9.416257,2.498559,14.038101,0.657014,-2.218994,1.223223,3
15753,'2025/11/30 17:48:59:215',62,-0.048715,3.706535,-1.033436,9.416257,2.498559,14.038101,0.657014,-2.218994,1.223223,3
15754,'2025/11/30 17:48:59:230',62,-5.374856,-0.659168,3.794586,-1.539212,1.791073,1.127095,0.429089,-2.142087,1.195211,3
15755,'2025/11/30 17:48:59:248',62,-5.374856,-0.659168,3.794586,-1.539212,1.791073,1.127095,0.429089,-2.142087,1.195211,3
15756,'2025/11/30 17:48:59:263',62,-0.90154,-1.392132,0.438611,-2.393032,1.079981,-0.338572,0.479142,-2.04267,1.099106,3
15757,'2025/11/30 17:48:59:282',62,-0.90154,-1.392132,0.438611,-2.393032,1.079981,-0.338572,0.479142,-2.04267,1.099106,3
15758,'2025/11/30 17:48:59:297',62,-0.00513,-0.177799,-0.092508,-0.841812,-0.783175,-1.031384,0.526858,-2.032245,1.067175,3
15759,'2025/11/30 17:48:59:313',62,-0.00513,-0.177799,-0.092508,-0.841812,-0.783175,-1.031384,0.526858,-2.032245,1.067175,3
15760,'2025/11/30 17:48:59:330',62,0.595741,0.296359,-0.537484,-0.177403,-0.039378,0.027193,0.54736,-2.037941,1.055398,3
15761,'2025/11/30 17:48:59:347',62,0.595741,0.296359,-0.537484,-0.177403,-0.039378,0.027193,0.54736,-2.037941,1.055398,3
15762,'2025/11/30 17:48:59:362',62,0.063225,0.086787,-0.242375,0.873703,0.095013,0.36162,0.532248,-2.042498,1.066832,3
15763,'2025/11/30 17:48:59:382',62,0.063225,0.086787,-0.242375,0.873703,0.095013,0.36162,0.532248,-2.042498,1.066832,3
15764,'2025/11/30 17:48:59:396',62,-0.20947,-0.060503,0.183285,0.552624,0.134588,0.093689,0.511762,-2.052026,1.092261,3
15765,'2025/11/30 17:48:59:411',62,-0.20947,-0.060503,0.183285,0.552624,0.134588,0.093689,0.511762,-2.052026,1.092261,3
15766,'2025/11/30 17:48:59:430',62,-0.125223,-0.061681,0.378103,-0.439253,0.409647,0.027315,0.510726,-2.045801,1.092904,3
15767,'2025/11/30 17:48:59:446',62,-0.125223,-0.061681,0.378103,-0.439253,0.409647,0.027315,0.510726,-2.045801,1.092904,3
15768,'2025/11/30 17:48:59:463',62,0.196543,-0.020707,0.078335,-0.825074,1.34483,0.640056,0.512305,-2.003082,1.063169,3
15769,'2025/11/30 17:48:59:480',62,0.196543,-0.020707,0.078335,-0.825074,1.34483,0.640056,0.512305,-2.003082,1.063169,3
15770,'2025/11/30 17:48:59:498',62,0.140704,-0.11608,-0.20671,0.082703,3.265943,1.800204,0.482073,-1.90664,1.027285,3
15771,'2025/11/30 17:48:59:513',62,0.140704,-0.11608,-0.20671,0.082703,3.265943,1.800204,0.482073,-1.90664,1.027285,3
15772,'2025/11/30 17:48:59:529',62,-0.672206,-0.302604,-0.030223,-0.102254,6.426308,2.108593,0.415785,-1.760273,1.01749,3
15773,'2025/11/30 17:48:59:545',62,-0.672206,-0.302604,-0.030223,-0.102254,6.426308,2.108593,0.415785,-1.760273,1.01749,3
15774,'2025/11/30 17:48:59:561',62,-1.983265,-0.533647,0.721411,-2.100038,0.591455,-3.907265,0.436016,-1.576059,0.959661,3
15775,'2025/11/30 17:48:59:581',62,-1.983265,-0.533647,0.721411,-2.100038,0.591455,-3.907265,0.436016,-1.576059,0.959661,3
15776,'2025/11/30 17:48:59:597',62,-0.970461,0.220561,-0.306111,-0.756869,-2.963619,-7.450159,0.653631,-1.626242,0.913881,3
15777,'2025/11/30 17:48:59:613',62,-0.970461,0.220561,-0.306111,-0.756869,-2.963619,-7.450159,0.653631,-1.626242,0.913881,3
15778,'2025/11/30 17:48:59:629',62,-0.130897,1.23937,0.009221,-2.507041,-2.416268,-7.729337,0.886714,-1.68177,0.875671,3
15779,'2025/11/30 17:48:59:646',62,-0.130897,1.23937,0.009221,-2.507041,-2.416268,-7.729337,0.886714,-1.68177,0.875671,3
15780,'2025/11/30 17:48:59:664',62,0.382902,1.936185,-0.599022,-2.272192,-0.008675,-6.871072,1.154464,-1.602666,0.726166,3
15781,'2025/11/30 17:48:59:680',62,0.382902,1.936185,-0.599022,-2.272192,-0.008675,-6.871072,1.154464,-1.602666,0.726166,3
