@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute drumOut-1 numeric

@data
13795,'2025/12/01 11:41:06:360',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13796,'2025/12/01 11:41:06:374',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13797,'2025/12/01 11:41:06:394',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13798,'2025/12/01 11:41:06:410',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13799,'2025/12/01 11:41:06:426',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13800,'2025/12/01 11:41:06:444',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13801,'2025/12/01 11:41:06:458',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13802,'2025/12/01 11:41:06:477',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13803,'2025/12/01 11:41:06:491',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13804,'2025/12/01 11:41:06:510',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13805,'2025/12/01 11:41:06:526',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13806,'2025/12/01 11:41:06:543',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13807,'2025/12/01 11:41:06:560',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13808,'2025/12/01 11:41:06:576',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13809,'2025/12/01 11:41:06:592',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13810,'2025/12/01 11:41:06:614',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13811,'2025/12/01 11:41:06:625',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13812,'2025/12/01 11:41:06:642',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13813,'2025/12/01 11:41:06:659',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13814,'2025/12/01 11:41:06:676',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13815,'2025/12/01 11:41:06:691',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13816,'2025/12/01 11:41:06:710',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13817,'2025/12/01 11:41:06:724',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13818,'2025/12/01 11:41:06:744',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13819,'2025/12/01 11:41:06:758',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13820,'2025/12/01 11:41:06:777',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13821,'2025/12/01 11:41:06:792',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13822,'2025/12/01 11:41:06:811',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13823,'2025/12/01 11:41:06:826',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13824,'2025/12/01 11:41:06:844',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13825,'2025/12/01 11:41:06:859',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13826,'2025/12/01 11:41:06:877',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13827,'2025/12/01 11:41:06:892',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13828,'2025/12/01 11:41:06:911',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13829,'2025/12/01 11:41:06:926',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13830,'2025/12/01 11:41:06:942',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13831,'2025/12/01 11:41:06:958',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13832,'2025/12/01 11:41:06:977',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13833,'2025/12/01 11:41:06:991',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13834,'2025/12/01 11:41:07:008',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13835,'2025/12/01 11:41:07:027',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13836,'2025/12/01 11:41:07:042',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13837,'2025/12/01 11:41:07:058',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13838,'2025/12/01 11:41:07:077',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13839,'2025/12/01 11:41:07:092',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13840,'2025/12/01 11:41:07:107',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13841,'2025/12/01 11:41:07:217',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13842,'2025/12/01 11:41:07:222',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13843,'2025/12/01 11:41:07:239',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13844,'2025/12/01 11:41:07:255',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13845,'2025/12/01 11:41:07:273',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13846,'2025/12/01 11:41:07:290',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13847,'2025/12/01 11:41:07:306',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13848,'2025/12/01 11:41:07:323',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13849,'2025/12/01 11:41:07:341',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13850,'2025/12/01 11:41:07:355',45,0.132065,0.147065,-0.22633,4.831516,-6.221418,-0.266397,0.43905,-1.040565,-1.418356,0.25
13851,'2025/12/01 11:41:08:908',46,0.073328,0.011932,-0.016685,0.197594,-0.052823,0.320627,0.310043,-2.504647,-0.704139,0.25
13852,'2025/12/01 11:41:08:921',46,0.073328,0.011932,-0.016685,0.197594,-0.052823,0.320627,0.310043,-2.504647,-0.704139,0.25
13853,'2025/12/01 11:41:08:939',46,0.073328,0.011932,-0.016685,0.197594,-0.052823,0.320627,0.310043,-2.504647,-0.704139,0.25
13854,'2025/12/01 11:41:08:956',46,-0.034317,-0.048619,-0.06452,1.337445,-1.44521,0.456463,0.251998,-2.547549,-0.699921,0.25
13855,'2025/12/01 11:41:08:975',46,-0.161958,-0.089964,-0.03896,1.704071,-1.884109,0.310575,0.20706,-2.60257,-0.685379,0.25
13856,'2025/12/01 11:41:08:988',46,-0.161958,-0.089964,-0.03896,1.704071,-1.884109,0.310575,0.20706,-2.60257,-0.685379,0.25
13857,'2025/12/01 11:41:09:008',46,-0.161958,-0.089964,-0.03896,1.704071,-1.884109,0.310575,0.20706,-2.60257,-0.685379,0.25
13858,'2025/12/01 11:41:09:022',46,-0.814092,-0.160525,0.087514,2.590013,-2.592253,-2.537153,0.093165,-2.76523,-0.564324,0.25
13859,'2025/12/01 11:41:09:041',46,-0.814092,-0.160525,0.087514,2.590013,-2.592253,-2.537153,0.093165,-2.76523,-0.564324,0.25
13860,'2025/12/01 11:41:09:057',46,-0.764,0.051413,0.504114,1.510814,-2.664416,-4.179137,0.05793,-2.869573,-0.425126,0.25
13861,'2025/12/01 11:41:09:074',46,-0.764,0.051413,0.504114,1.510814,-2.664416,-4.179137,0.05793,-2.869573,-0.425126,0.25
13862,'2025/12/01 11:41:09:089',46,-0.621166,0.238003,0.489313,0.244993,-3.16721,-5.066278,0.066359,-2.963578,-0.284756,0.25
13863,'2025/12/01 11:41:09:108',46,-0.621166,0.238003,0.489313,0.244993,-3.16721,-5.066278,0.066359,-2.963578,-0.284756,0.25
13864,'2025/12/01 11:41:09:124',46,-0.621166,0.238003,0.489313,0.244993,-3.16721,-5.066278,0.066359,-2.963578,-0.284756,0.25
13865,'2025/12/01 11:41:09:140',46,-0.621166,0.238003,0.489313,0.244993,-3.16721,-5.066278,0.066359,-2.963578,-0.284756,0.25
13866,'2025/12/01 11:41:09:156',46,-0.128711,0.423673,0.387383,-0.520656,-1.786958,-4.411247,0.087956,-3.069155,-0.110479,0.25
13867,'2025/12/01 11:41:09:171',46,-0.128711,0.423673,0.387383,-0.520656,-1.786958,-4.411247,0.087956,-3.069155,-0.110479,0.25
13868,'2025/12/01 11:41:09:189',46,-0.128711,0.423673,0.387383,-0.520656,-1.786958,-4.411247,0.087956,-3.069155,-0.110479,0.25
13869,'2025/12/01 11:41:09:207',46,-0.128711,0.423673,0.387383,-0.520656,-1.786958,-4.411247,0.087956,-3.069155,-0.110479,0.25
13870,'2025/12/01 11:41:09:222',46,-0.128711,0.423673,0.387383,-0.520656,-1.786958,-4.411247,0.087956,-3.069155,-0.110479,0.25
13871,'2025/12/01 11:41:09:240',46,-0.128711,0.423673,0.387383,-0.520656,-1.786958,-4.411247,0.087956,-3.069155,-0.110479,0.25
13872,'2025/12/01 11:41:09:257',46,-0.128711,0.423673,0.387383,-0.520656,-1.786958,-4.411247,0.087956,-3.069155,-0.110479,0.25
13873,'2025/12/01 11:41:09:274',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13874,'2025/12/01 11:41:09:290',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13875,'2025/12/01 11:41:09:308',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13876,'2025/12/01 11:41:09:322',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13877,'2025/12/01 11:41:09:343',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13878,'2025/12/01 11:41:09:355',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13879,'2025/12/01 11:41:09:372',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13880,'2025/12/01 11:41:09:388',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13881,'2025/12/01 11:41:09:408',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13882,'2025/12/01 11:41:09:424',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13883,'2025/12/01 11:41:09:438',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13884,'2025/12/01 11:41:09:457',46,0.384806,0.575332,0.835001,-2.67584,-2.610435,-2.885719,0.149774,3.132096,0.013098,0.25
13885,'2025/12/01 11:41:09:472',46,0.625805,0.987664,-0.325967,-5.289659,0.75461,1.588991,1.144345,1.036209,2.284849,0.25
13886,'2025/12/01 11:41:09:489',46,0.625805,0.987664,-0.325967,-5.289659,0.75461,1.588991,1.144345,1.036209,2.284849,0.25
13887,'2025/12/01 11:41:09:507',46,0.625805,0.987664,-0.325967,-5.289659,0.75461,1.588991,1.144345,1.036209,2.284849,0.25
13888,'2025/12/01 11:41:09:522',46,0.625805,0.987664,-0.325967,-5.289659,0.75461,1.588991,1.144345,1.036209,2.284849,0.25
13889,'2025/12/01 11:41:09:538',46,0.625805,0.987664,-0.325967,-5.289659,0.75461,1.588991,1.144345,1.036209,2.284849,0.25
13890,'2025/12/01 11:41:09:555',46,0.625805,0.987664,-0.325967,-5.289659,0.75461,1.588991,1.144345,1.036209,2.284849,0.25
13891,'2025/12/01 11:41:09:575',46,0.853979,1.971899,0.155079,-7.591071,0.54262,10.593633,0.830912,-0.081121,-2.571527,0.25
13892,'2025/12/01 11:41:09:589',46,0.406964,2.468221,-0.530353,-7.326122,0.914941,14.088288,0.462893,-0.348121,-2.112251,0.25
13893,'2025/12/01 11:41:09:605',46,0.406964,2.468221,-0.530353,-7.326122,0.914941,14.088288,0.462893,-0.348121,-2.112251,0.25
13894,'2025/12/01 11:41:09:621',46,0.406964,2.468221,-0.530353,-7.326122,0.914941,14.088288,0.462893,-0.348121,-2.112251,0.25
13895,'2025/12/01 11:41:09:639',46,0.406964,2.468221,-0.530353,-7.326122,0.914941,14.088288,0.462893,-0.348121,-2.112251,0.25
13896,'2025/12/01 11:41:09:658',46,0.406964,2.468221,-0.530353,-7.326122,0.914941,14.088288,0.462893,-0.348121,-2.112251,0.25
13897,'2025/12/01 11:41:09:673',46,0.406964,2.468221,-0.530353,-7.326122,0.914941,14.088288,0.462893,-0.348121,-2.112251,0.25
13898,'2025/12/01 11:41:09:688',46,0.406964,2.468221,-0.530353,-7.326122,0.914941,14.088288,0.462893,-0.348121,-2.112251,0.25
13899,'2025/12/01 11:41:09:708',46,-1.586821,-0.178604,-1.385328,1.738491,-5.432836,-0.212266,-0.119255,-0.05243,-1.415483,0.25
13900,'2025/12/01 11:41:09:722',46,-0.995954,-0.253144,-1.049332,2.866474,-3.571447,-1.591731,-0.015504,-0.251232,-1.439314,0.25
13901,'2025/12/01 11:41:09:740',46,-0.995954,-0.253144,-1.049332,2.866474,-3.571447,-1.591731,-0.015504,-0.251232,-1.439314,0.25
13902,'2025/12/01 11:41:09:755',46,-0.341586,0.014297,-0.14485,1.005527,1.560956,-0.653454,0.062418,-0.273735,-1.459911,0.25
13903,'2025/12/01 11:41:09:771',46,-0.341586,0.014297,-0.14485,1.005527,1.560956,-0.653454,0.062418,-0.273735,-1.459911,0.25
13904,'2025/12/01 11:41:09:788',46,-0.341586,0.014297,-0.14485,1.005527,1.560956,-0.653454,0.062418,-0.273735,-1.459911,0.25
13905,'2025/12/01 11:41:09:806',46,-0.341586,0.014297,-0.14485,1.005527,1.560956,-0.653454,0.062418,-0.273735,-1.459911,0.25
13906,'2025/12/01 11:41:09:822',46,-0.229339,0.013216,0.13278,0.055641,1.80228,-0.376276,0.078451,-0.201782,-1.470827,0.25
13907,'2025/12/01 11:41:09:841',46,-0.150399,0.004466,0.129427,0.427757,-0.084525,-0.662459,0.086988,-0.174195,-1.485035,0.25
13908,'2025/12/01 11:41:09:855',46,-0.150399,0.004466,0.129427,0.427757,-0.084525,-0.662459,0.086988,-0.174195,-1.485035,0.25
13909,'2025/12/01 11:41:09:875',46,-0.150399,0.004466,0.129427,0.427757,-0.084525,-0.662459,0.086988,-0.174195,-1.485035,0.25
13910,'2025/12/01 11:41:09:888',46,-0.150399,0.004466,0.129427,0.427757,-0.084525,-0.662459,0.086988,-0.174195,-1.485035,0.25
13911,'2025/12/01 11:41:09:907',46,-0.150399,0.004466,0.129427,0.427757,-0.084525,-0.662459,0.086988,-0.174195,-1.485035,0.25
13912,'2025/12/01 11:41:09:923',46,0.087669,0.06279,0.185616,-0.333658,-0.089381,-0.046805,0.125605,-0.229865,-1.529165,0.25
13913,'2025/12/01 11:41:09:939',46,0.087669,0.06279,0.185616,-0.333658,-0.089381,-0.046805,0.125605,-0.229865,-1.529165,0.25
13914,'2025/12/01 11:41:09:957',46,0.087669,0.06279,0.185616,-0.333658,-0.089381,-0.046805,0.125605,-0.229865,-1.529165,0.25
13915,'2025/12/01 11:41:09:973',46,0.03467,0.016631,0.107804,-0.390785,-0.127498,0.096284,0.112142,-0.232701,-1.530895,0.25
13916,'2025/12/01 11:41:09:989',46,0.03467,0.016631,0.107804,-0.390785,-0.127498,0.096284,0.112142,-0.232701,-1.530895,0.25
13917,'2025/12/01 11:41:10:009',46,0.03467,0.016631,0.107804,-0.390785,-0.127498,0.096284,0.112142,-0.232701,-1.530895,0.25
13918,'2025/12/01 11:41:10:021',46,-0.006843,-0.022335,0.055603,-0.40858,-0.111064,0.047913,0.088636,-0.241523,-1.532268,0.25
13919,'2025/12/01 11:41:10:038',46,-0.006843,-0.022335,0.055603,-0.40858,-0.111064,0.047913,0.088636,-0.241523,-1.532268,0.25
13920,'2025/12/01 11:41:10:055',46,-0.006843,-0.022335,0.055603,-0.40858,-0.111064,0.047913,0.088636,-0.241523,-1.532268,0.25
13921,'2025/12/01 11:41:10:074',46,-0.026025,-0.023509,0.002777,-0.441007,-0.12295,0.112886,0.073389,-0.245805,-1.533402,0.25
13922,'2025/12/01 11:41:10:089',46,-0.026025,-0.023509,0.002777,-0.441007,-0.12295,0.112886,0.073389,-0.245805,-1.533402,0.25
13923,'2025/12/01 11:41:10:107',46,-0.026025,-0.023509,0.002777,-0.441007,-0.12295,0.112886,0.073389,-0.245805,-1.533402,0.25
13924,'2025/12/01 11:41:10:123',46,-0.091738,-0.03417,-0.077118,-0.147374,-0.071055,0.155422,0.050492,-0.251951,-1.528844,0.25
13925,'2025/12/01 11:41:10:138',46,-0.091738,-0.03417,-0.077118,-0.147374,-0.071055,0.155422,0.050492,-0.251951,-1.528844,0.25
13926,'2025/12/01 11:41:10:156',46,-0.129406,-0.04102,-0.069399,0.012326,-0.050227,0.044831,0.047483,-0.254301,-1.525906,0.25
13927,'2025/12/01 11:41:10:175',46,-0.129406,-0.04102,-0.069399,0.012326,-0.050227,0.044831,0.047483,-0.254301,-1.525906,0.25
13928,'2025/12/01 11:41:10:188',46,-0.120073,-0.028425,-0.045778,0.084641,-0.008329,-0.022709,0.049125,-0.255627,-1.525248,0.25
13929,'2025/12/01 11:41:10:205',46,-0.120073,-0.028425,-0.045778,0.084641,-0.008329,-0.022709,0.049125,-0.255627,-1.525248,0.25
13930,'2025/12/01 11:41:10:222',46,-0.095668,-0.020763,-0.00598,0.138072,0.017186,-0.054608,0.053435,-0.255375,-1.525536,0.25
13931,'2025/12/01 11:41:10:238',46,-0.095668,-0.020763,-0.00598,0.138072,0.017186,-0.054608,0.053435,-0.255375,-1.525536,0.25
13932,'2025/12/01 11:41:10:255',46,-0.081417,-0.013094,0.032487,0.107319,-0.012773,-0.082957,0.057601,-0.255277,-1.526606,0.25
13933,'2025/12/01 11:41:10:272',46,-0.081417,-0.013094,0.032487,0.107319,-0.012773,-0.082957,0.057601,-0.255277,-1.526606,0.25
13934,'2025/12/01 11:41:10:289',46,-0.065105,-0.010852,0.04871,0.067444,-0.03786,-0.089445,0.061223,-0.256012,-1.528915,0.25
13935,'2025/12/01 11:41:10:309',46,-0.065105,-0.010852,0.04871,0.067444,-0.03786,-0.089445,0.061223,-0.256012,-1.528915,0.25
13936,'2025/12/01 11:41:10:322',46,-0.040333,-0.002917,0.061419,0.021239,-0.064745,-0.052908,0.063685,-0.257657,-1.531022,0.25
13937,'2025/12/01 11:41:10:340',46,-0.040333,-0.002917,0.061419,0.021239,-0.064745,-0.052908,0.063685,-0.257657,-1.531022,0.25
13938,'2025/12/01 11:41:10:356',46,-0.03539,-0.008842,0.061294,-0.05151,-0.085609,0.017537,0.063252,-0.259863,-1.531621,0.25
13939,'2025/12/01 11:41:10:373',46,-0.03539,-0.008842,0.061294,-0.05151,-0.085609,0.017537,0.063252,-0.259863,-1.531621,0.25
13940,'2025/12/01 11:41:10:389',46,-0.056422,-0.019817,0.037365,-0.03562,-0.118687,0.048104,0.061215,-0.263543,-1.530808,0.25
13941,'2025/12/01 11:41:10:407',46,-0.056422,-0.019817,0.037365,-0.03562,-0.118687,0.048104,0.061215,-0.263543,-1.530808,0.25
13942,'2025/12/01 11:41:10:424',46,-0.088022,-0.033086,0.031159,-0.052431,-0.123168,0.018168,0.059586,-0.268366,-1.529849,0.25
13943,'2025/12/01 11:41:10:438',46,-0.088022,-0.033086,0.031159,-0.052431,-0.123168,0.018168,0.059586,-0.268366,-1.529849,0.25
13944,'2025/12/01 11:41:10:458',46,-0.098766,-0.039477,0.022482,-0.097677,-0.053993,-0.043939,0.057479,-0.270803,-1.530797,0.25
13945,'2025/12/01 11:41:10:472',46,-0.098766,-0.039477,0.022482,-0.097677,-0.053993,-0.043939,0.057479,-0.270803,-1.530797,0.25
13946,'2025/12/01 11:41:10:490',46,-0.098766,-0.039477,0.022482,-0.097677,-0.053993,-0.043939,0.057479,-0.270803,-1.530797,0.25
13947,'2025/12/01 11:41:10:505',46,-0.08697,-0.027477,0.007473,-0.074263,-0.058803,-0.086152,0.054949,-0.272715,-1.534002,0.25
13948,'2025/12/01 11:41:10:522',46,-0.071521,-0.020554,0.007304,-0.058933,-0.036167,-0.093717,0.053843,-0.274405,-1.537769,0.25
13949,'2025/12/01 11:41:10:540',46,-0.071521,-0.020554,0.007304,-0.058933,-0.036167,-0.093717,0.053843,-0.274405,-1.537769,0.25
13950,'2025/12/01 11:41:10:557',46,-0.054346,-0.019454,0.009848,-0.070622,-0.020175,-0.057511,0.052576,-0.274998,-1.540545,0.25
13951,'2025/12/01 11:41:10:572',46,-0.054346,-0.019454,0.009848,-0.070622,-0.020175,-0.057511,0.052576,-0.274998,-1.540545,0.25
13952,'2025/12/01 11:41:10:589',46,-0.055458,-0.019873,0.001849,-0.06174,-0.034147,-0.015442,0.050552,-0.275828,-1.542282,0.25
13953,'2025/12/01 11:41:10:608',46,-0.055458,-0.019873,0.001849,-0.06174,-0.034147,-0.015442,0.050552,-0.275828,-1.542282,0.25
13954,'2025/12/01 11:41:10:622',46,-0.069342,-0.020845,-0.00797,-0.019544,-0.052635,-0.020622,0.049243,-0.277431,-1.54328,0.25
13955,'2025/12/01 11:41:10:640',46,-0.069342,-0.020845,-0.00797,-0.019544,-0.052635,-0.020622,0.049243,-0.277431,-1.54328,0.25
13956,'2025/12/01 11:41:10:658',46,-0.069489,-0.020636,-0.001077,0.009465,-0.055708,-0.00741,0.049406,-0.279361,-1.543853,0.25
13957,'2025/12/01 11:41:10:672',46,-0.069489,-0.020636,-0.001077,0.009465,-0.055708,-0.00741,0.049406,-0.279361,-1.543853,0.25
13958,'2025/12/01 11:41:10:689',46,-0.075577,-0.020667,0.001163,0.030224,-0.030252,-0.002625,0.050002,-0.280705,-1.543764,0.25
13959,'2025/12/01 11:41:10:705',46,-0.075577,-0.020667,0.001163,0.030224,-0.030252,-0.002625,0.050002,-0.280705,-1.543764,0.25
13960,'2025/12/01 11:41:10:722',46,-0.075577,-0.020667,0.001163,0.030224,-0.030252,-0.002625,0.050002,-0.280705,-1.543764,0.25
13961,'2025/12/01 11:41:10:740',46,-0.077034,-0.020165,0.022362,0.023762,-0.039973,-0.019996,0.051192,-0.281749,-1.5438,0.25
13962,'2025/12/01 11:41:10:756',46,-0.077034,-0.020165,0.022362,0.023762,-0.039973,-0.019996,0.051192,-0.281749,-1.5438,0.25
13963,'2025/12/01 11:41:10:772',46,-0.074093,-0.020111,0.024113,0.002571,-0.030205,-0.034973,0.051857,-0.283124,-1.544629,0.25
13964,'2025/12/01 11:41:10:790',46,-0.063279,-0.019573,0.020674,0.013961,-0.007147,-0.022138,0.052381,-0.28354,-1.545383,0.25
13965,'2025/12/01 11:41:10:805',46,-0.063279,-0.019573,0.020674,0.013961,-0.007147,-0.022138,0.052381,-0.28354,-1.545383,0.25
13966,'2025/12/01 11:41:10:824',46,-0.063279,-0.019573,0.020674,0.013961,-0.007147,-0.022138,0.052381,-0.28354,-1.545383,0.25
13967,'2025/12/01 11:41:10:839',46,-0.063279,-0.019573,0.020674,0.013961,-0.007147,-0.022138,0.052381,-0.28354,-1.545383,0.25
13968,'2025/12/01 11:41:10:855',46,-0.063279,-0.019573,0.020674,0.013961,-0.007147,-0.022138,0.052381,-0.28354,-1.545383,0.25
13969,'2025/12/01 11:41:10:874',46,-0.063279,-0.019573,0.020674,0.013961,-0.007147,-0.022138,0.052381,-0.28354,-1.545383,0.25
13970,'2025/12/01 11:41:10:889',46,-0.063279,-0.019573,0.020674,0.013961,-0.007147,-0.022138,0.052381,-0.28354,-1.545383,0.25
13971,'2025/12/01 11:41:10:906',46,-0.063279,-0.019573,0.020674,0.013961,-0.007147,-0.022138,0.052381,-0.28354,-1.545383,0.25
